type, summary_id,period_no,event_id,mean,standard_deviation,exposure_value,occ_year,occ_month,occ_day
2,1,2041,1860,12.95,10.01,48347220.00,2041,8,7
1,1,2149,2295,20043.81,0.00,48347220.00,2149,8,23
2,1,2149,2295,1100.44,1632.53,48347220.00,2149,8,23
1,1,3415,4915,82.66,0.00,48347220.00,3415,1,12
2,1,3415,4915,38.52,112.97,48347220.00,3415,1,12
1,1,3599,5048,36.17,0.00,48347220.00,3599,8,1
2,1,3599,5048,85.68,146.87,48347220.00,3599,8,1
1,1,729,5308,2.05,0.00,48347220.00,729,8,1
2,1,729,5308,2.62,8.30,48347220.00,729,8,1
1,1,13,4017,312550.69,0.00,48347220.00,13,12,22
2,1,13,4017,154100.25,183848.39,48347220.00,13,12,22
1,1,4121,1790,2939.44,0.00,48347220.00,4121,2,4
2,1,4121,1790,2679.61,3859.22,48347220.00,4121,2,4
1,1,1061,5263,1.06,0.00,12823488.00,1061,7,11
2,1,1061,5263,1.47,4.66,12823488.00,1061,7,11
1,1,3868,4962,119.58,0.00,48347220.00,3868,8,27
2,1,3868,4962,14.25,17.38,48347220.00,3868,8,27
1,1,2647,5391,595868.06,0.00,48347220.00,2647,2,5
2,1,2647,5391,1394188.25,2620025.75,48347220.00,2647,2,5
1,1,2052,1685,47.11,0.00,48347220.00,2052,2,9
2,1,2052,1685,101.68,160.13,48347220.00,2052,2,9
1,1,3767,2389,3508.86,0.00,48347220.00,3767,1,23
2,1,3767,2389,5158.22,12936.07,48347220.00,3767,1,23
1,1,646,2505,55242.47,0.00,48347220.00,646,12,7
2,1,646,2505,77433.66,69108.20,48347220.00,646,12,7
1,1,3409,3673,1.06,0.00,12823488.00,3409,5,27
1,1,947,5092,1.00,0.00,48347220.00,947,9,20
2,1,947,5092,1.07,3.39,48347220.00,947,9,20
1,1,1047,3683,1.01,0.00,43284180.00,1047,7,3
2,1,1047,3683,2.58,8.16,43284180.00,1047,7,3
1,1,1533,3135,2.04,0.00,48347220.00,1533,12,28
2,1,1533,3135,5.10,9.31,48347220.00,1533,12,28
1,1,3933,3945,14.21,0.00,43284180.00,3933,12,15
2,1,3933,3945,35.64,112.69,43284180.00,3933,12,15
1,1,351,5321,962.18,0.00,48347220.00,351,1,16
2,1,351,5321,1588.64,3196.55,48347220.00,351,1,16
1,1,277,4905,0.97,0.00,48347220.00,277,8,31
1,1,2654,5379,24530.45,0.00,48347220.00,2654,2,14
2,1,2654,5379,35268.66,66737.47,48347220.00,2654,2,14
1,1,1343,4297,3.04,0.00,48347220.00,1343,10,14
1,1,4356,5168,18048.17,0.00,48347220.00,4356,5,26
2,1,4356,5168,26331.46,33286.03,48347220.00,4356,5,26
1,1,4939,2371,4328.99,0.00,48347220.00,4939,11,27
2,1,4939,2371,4662.34,9088.36,48347220.00,4939,11,27
1,1,475,2723,1.03,0.00,48347220.00,475,12,31
2,1,475,2723,1.17,3.69,48347220.00,475,12,31
1,1,2130,4260,17.83,0.00,48347220.00,2130,5,6
2,1,2130,4260,10.26,13.26,48347220.00,2130,5,6
1,1,3540,5224,1202923.25,0.00,48347220.00,3540,6,24
2,1,3540,5224,1180237.75,1489442.88,48347220.00,3540,6,24
1,1,4803,2324,444749.06,0.00,48347220.00,4803,12,23
2,1,4803,2324,347687.94,498705.75,48347220.00,4803,12,23
1,1,4690,4791,1.96,0.00,43284180.00,4690,3,17
2,1,4690,4791,5.14,10.84,43284180.00,4690,3,17
1,1,640,5151,15061.37,0.00,48347220.00,640,8,20
2,1,640,5151,9348.69,12914.49,48347220.00,640,8,20
1,1,573,5242,2.02,0.00,43284180.00,573,10,16
2,1,573,5242,2.75,8.70,43284180.00,573,10,16
1,1,2497,5315,217876.53,0.00,48347220.00,2497,10,4
2,1,2497,5315,110085.77,110374.19,48347220.00,2497,10,4
1,1,3522,2431,2560.81,0.00,48347220.00,3522,10,14
2,1,3522,2431,3035.06,8856.38,48347220.00,3522,10,14
1,1,2639,4384,0.98,0.00,43284180.00,2639,9,8
1,1,2281,3408,12087.53,0.00,48347220.00,2281,2,19
2,1,2281,3408,26100.19,43925.75,48347220.00,2281,2,19
1,1,513,4009,1.00,0.00,48347220.00,513,8,23
2,1,513,4009,1.08,3.42,48347220.00,513,8,23
1,1,1211,4975,1346.84,0.00,48347220.00,1211,4,13
2,1,1211,4975,1290.31,2761.35,48347220.00,1211,4,13
1,1,4477,4006,95.38,0.00,43284180.00,4477,7,31
2,1,4477,4006,173.72,549.37,43284180.00,4477,7,31
1,1,4722,5104,5009.49,0.00,48347220.00,4722,7,29
2,1,4722,5104,2562.30,3229.66,48347220.00,4722,7,29
1,1,3836,376,1.01,0.00,43284180.00,3836,2,19
1,1,783,2560,19.30,0.00,48347220.00,783,5,17
2,1,783,2560,2.74,8.66,48347220.00,783,5,17
1,1,4380,5105,80228.53,0.00,48347220.00,4380,2,3
2,1,4380,5105,66389.14,116719.73,48347220.00,4380,2,3
1,1,45,3002,80.75,0.00,43284180.00,45,8,7
2,1,45,3002,7.28,12.00,43284180.00,45,8,7
1,1,3778,1896,13.82,0.00,43284180.00,3778,7,23
2,1,3778,1896,33.92,107.27,43284180.00,3778,7,23
1,1,4328,5208,393158.16,0.00,48347220.00,4328,4,10
2,1,4328,5208,272715.56,314309.62,48347220.00,4328,4,10
1,1,3954,3364,39690.50,0.00,48347220.00,3954,5,24
2,1,3954,3364,20167.86,36075.45,48347220.00,3954,5,24
1,1,4057,2490,88415.48,0.00,48347220.00,4057,10,28
2,1,4057,2490,127575.02,142114.45,48347220.00,4057,10,28
1,1,2241,1663,3526.97,0.00,48347220.00,2241,9,13
2,1,2241,1663,4096.34,8630.37,48347220.00,2241,9,13
1,1,4244,2655,18342.57,0.00,48347220.00,4244,12,17
2,1,4244,2655,32066.02,51940.06,48347220.00,4244,12,17
1,1,2784,1788,728927.38,0.00,48347220.00,2784,3,7
2,1,2784,1788,654837.38,724845.44,48347220.00,2784,3,7
1,1,4153,2889,3152.25,0.00,48347220.00,4153,1,28
2,1,4153,2889,4520.49,9046.66,48347220.00,4153,1,28
1,1,4596,1671,1260.98,0.00,48347220.00,4596,3,9
2,1,4596,1671,1531.61,3245.00,48347220.00,4596,3,9
1,1,958,4400,474.23,0.00,43284180.00,958,12,14
2,1,958,4400,554.28,790.82,43284180.00,958,12,14
1,1,1757,2737,59397.56,0.00,48347220.00,1757,11,7
2,1,1757,2737,52425.05,80874.51,48347220.00,1757,11,7
1,1,4131,4903,1.93,0.00,43284180.00,4131,11,18
1,1,1964,3034,0.98,0.00,43284180.00,1964,3,7
1,1,3540,2721,4319.07,0.00,48347220.00,3540,8,3
2,1,3540,2721,2987.20,2938.33,48347220.00,3540,8,3
1,1,1883,2724,259.82,0.00,48347220.00,1883,10,14
2,1,1883,2724,0.49,1.54,48347220.00,1883,10,14
1,1,2479,4649,786.33,0.00,48347220.00,2479,9,13
2,1,2479,4649,692.58,1306.80,48347220.00,2479,9,13
1,1,4399,4312,678.39,0.00,48347220.00,4399,12,31
2,1,4399,4312,830.58,1355.74,48347220.00,4399,12,31
1,1,4325,3122,2722503.50,0.00,48347220.00,4325,2,6
2,1,4325,3122,1154990.25,763127.75,48347220.00,4325,2,6
1,1,628,4181,1.03,0.00,48347220.00,628,10,21
2,1,628,4181,1.13,3.57,48347220.00,628,10,21
1,1,3437,2894,33.18,0.00,48347220.00,3437,6,1
2,1,3437,2894,11.32,11.84,48347220.00,3437,6,1
1,1,2130,1813,554552.31,0.00,48347220.00,2130,4,2
2,1,2130,1813,703478.81,658068.88,48347220.00,2130,4,2
1,1,3312,4253,760.87,0.00,48347220.00,3312,12,31
2,1,3312,4253,1086.16,3404.71,48347220.00,3312,12,31
1,1,2672,1684,26.07,0.00,43284180.00,2672,10,9
1,1,4937,4078,0.98,0.00,43284180.00,4937,11,23
1,1,336,4156,4.01,0.00,48347220.00,336,2,7
2,1,336,4156,9.16,9.17,48347220.00,336,2,7
1,1,4483,4801,2.94,0.00,43284180.00,4483,1,2
2,1,4483,4801,7.76,12.50,43284180.00,4483,1,2
1,1,3354,1634,267387.53,0.00,48347220.00,3354,10,28
2,1,3354,1634,202073.69,543480.69,48347220.00,3354,10,28
1,1,4513,1651,31842.90,0.00,48347220.00,4513,3,27
2,1,4513,1651,36777.87,50281.62,48347220.00,4513,3,27
1,1,3708,3144,1.00,0.00,48347220.00,3708,2,12
2,1,3708,3144,2.99,6.30,48347220.00,3708,2,12
1,1,1357,3862,1.03,0.00,12823488.00,1357,5,22
1,1,597,5100,23190.93,0.00,48347220.00,597,1,3
2,1,597,5100,52446.12,93850.45,48347220.00,597,1,3
